,place_city,place_region,place_city_en,place_region_area,place_region_pop_2018,place_region_pop_2018_density,place_region_area_perc,place_region_vrp_2016,place_region_pop_2017,place_region_pop_2016,place_region_pop_diff_2017_2016,place_region_pop_diff_n_2017_2016,place_region_pop_diff_m_2017_2016,place_region_wage_2016,place_region_wage_2017,place_region_wage_2018,place_region_wage_diff_2018_2017,place_region_wage_diff_2017_2016,place_is_region_capital,place_region_pop_2017_density,place_region_pop_2016_density,place_region_pop_diff_2018_2017,place_city_lat,place_city_lon
110,Искитим,Новосибирская область,ISKITIM,177756.0,2788849.0,15.7,1.038,1084.6,2779555.0,2762237.0,17318.0,2034.0,15284.0,26602.7,30165.0,32862.9,2697.9,3562.3,0,15.6,15.5,9294.0,54.642627,83.303568
111,Искитим,Новосибирская область,ISKITIM G,177756.0,2788849.0,15.7,1.038,1084.6,2779555.0,2762237.0,17318.0,2034.0,15284.0,26602.7,30165.0,32862.9,2697.9,3562.3,0,15.6,15.5,9294.0,54.642627,83.303568
112,Иваново,Ивановская область,IVANOVO,21437.0,1014646.0,47.3,0.125,179.6,1023170.0,1029838.0,-6668.0,-5342.0,-1326.0,19971.0,20475.3,23300.1,2824.8,504.3,1,47.7,48.0,-8524.0,56.998445,40.973739
113,Иваново,Ивановская область,IVANOVO G,21437.0,1014646.0,47.3,0.125,179.6,1023170.0,1029838.0,-6668.0,-5342.0,-1326.0,19971.0,20475.3,23300.1,2824.8,504.3,1,47.7,48.0,-8524.0,56.998445,40.973739
114,Ижевск,Удмуртская Республика,IZHEVSK,42061.0,1513044.0,36.0,0.246,540.1,1516826.0,1517164.0,-338.0,1822.0,-2160.0,24694.9,25693.6,27628.1,1934.5,998.7,1,36.1,36.1,-3782.0,56.866557,53.209417
115,Ижевск,Удмуртская Республика,IZHEVSK G,42061.0,1513044.0,36.0,0.246,540.1,1516826.0,1517164.0,-338.0,1822.0,-2160.0,24694.9,25693.6,27628.1,1934.5,998.7,1,36.1,36.1,-3782.0,56.866557,53.209417
116,Якутск,Республика Саха (Якутия),JAKUTSK,3083523.0,964330.0,0.3,18.006,868.6,962835.0,959689.0,3146.0,7299.0,-4153.0,50715.6,53327.7,60824.7,7497.0,2612.1,1,0.3,0.3,1495.0,62.027287,129.732086
117,Йошкар-Ола,Республика Марий Эл,JOSHKAR-OLA,23375.0,682333.0,29.2,0.136,160.5,684684.0,685865.0,-1181.0,492.0,-1673.0,20332.0,20993.6,24952.9,3959.3,661.6,1,29.3,29.3,-2351.0,56.632825,47.897246
118,Каа-Хем,Республика Тыва,KAA-KHEM,168604.0,321722.0,1.9,0.985,52.2,318550.0,315637.0,2913.0,4256.0,-1343.0,27289.7,27698.9,30713.3,3014.4,409.2,0,1.9,1.9,3172.0,51.696541,94.563721
119,Калининград,Калининградская область,KALININGRAD,15125.0,994599.0,65.8,0.088,383.1,986261.0,976439.0,9822.0,-104.0,9926.0,27439.9,28508.9,29171.2,662.3,1069.0,1,65.2,64.6,8338.0,54.710128,20.510584
120,Калуга,Калужская область,KALUGA,29777.0,1012156.0,34.0,0.174,373.4,1014570.0,1009772.0,4798.0,-2958.0,7756.0,28515.0,30281.3,34182.0,3900.7,1766.3,1,34.1,33.9,-2414.0,54.510109,36.259812
121,Калуга,Калужская область,KALUGA G,29777.0,1012156.0,34.0,0.174,373.4,1014570.0,1009772.0,4798.0,-2958.0,7756.0,28515.0,30281.3,34182.0,3900.7,1766.3,1,34.1,33.9,-2414.0,54.510109,36.259812
122,Казань,Республика Татарстан,KAZAN,67847.0,3894284.0,57.4,0.396,1937.6,3885253.0,3868730.0,16523.0,10643.0,5880.0,27988.3,29299.8,32164.8,2865.0,1311.5,1,57.3,57.0,9031.0,55.782355,49.124227
123,Казань,Республика Татарстан,KAZAN G,67847.0,3894284.0,57.4,0.396,1937.6,3885253.0,3868730.0,16523.0,10643.0,5880.0,27988.3,29299.8,32164.8,2865.0,1311.5,1,57.3,57.0,9031.0,55.782355,49.124227
124,Кемерово,Кемеровская область,KEMEROVO,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,1,28.3,28.4,-13967.0,55.355125,86.087234
125,Кемерово,Кемеровская область,KEMEROVO G,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,1,28.3,28.4,-13967.0,55.355125,86.087234
126,Хабаровск,Хабаровский край,KHABAROVSK,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,1,1.7,1.7,-4992.0,48.481403,135.076935
127,Хабаровск,Хабаровский край,KHABAROVSK G,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,1,1.7,1.7,-4992.0,48.481403,135.076935
128,Химки,Московская область,KHIMKI,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.889285,37.44499
129,Химки,Московская область,KHIMKI G,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.889285,37.44499
130,Кинель,Самарская область,KINEL,53565.0,3193514.0,59.6,0.313,1275.1,3203679.0,3205975.0,-2296.0,-4277.0,1981.0,25872.2,27594.0,30285.9,2691.9,1721.8,0,59.8,59.9,-10165.0,53.219738,50.633228
131,Кинель,Самарская область,KINEL G,53565.0,3193514.0,59.6,0.313,1275.1,3203679.0,3205975.0,-2296.0,-4277.0,1981.0,25872.2,27594.0,30285.9,2691.9,1721.8,0,59.8,59.9,-10165.0,53.219738,50.633228
132,Киров,Кировская область,KIROV,120374.0,1283238.0,10.7,0.703,291.0,1291684.0,1297474.0,-5790.0,-3010.0,-2780.0,21747.9,22898.2,25163.1,2264.9,1150.3,1,10.7,10.8,-8446.0,58.603526,49.663903
133,Киров,Кировская область,KIROV G,120374.0,1283238.0,10.7,0.703,291.0,1291684.0,1297474.0,-5790.0,-3010.0,-2780.0,21747.9,22898.2,25163.1,2264.9,1150.3,1,10.7,10.8,-8446.0,58.603526,49.663903
134,Кисловодск,Ставропольский край,KISLOVODSK,66160.0,2800674.0,42.3,0.386,651.9,2804383.0,2801597.0,2786.0,3523.0,-737.0,22186.8,23665.5,26343.0,2677.5,1478.7,0,42.4,42.3,-3709.0,43.912874,42.719219
135,Кисловодск,Ставропольский край,KISLOVODSK G,66160.0,2800674.0,42.3,0.386,651.9,2804383.0,2801597.0,2786.0,3523.0,-737.0,22186.8,23665.5,26343.0,2677.5,1478.7,0,42.4,42.3,-3709.0,43.912874,42.719219
136,Кызыл,Республика Тыва,KIZIL,168604.0,321722.0,1.9,0.985,52.2,318550.0,315637.0,2913.0,4256.0,-1343.0,27289.7,27698.9,30713.3,3014.4,409.2,1,1.9,1.9,3172.0,51.7191,94.430063
137,Кызыл,Республика Тыва,KIZIL-MAZALI,168604.0,321722.0,1.9,0.985,52.2,318550.0,315637.0,2913.0,4256.0,-1343.0,27289.7,27698.9,30713.3,3014.4,409.2,1,1.9,1.9,3172.0,51.7191,94.430063
138,Коломна,Московская область,KOLOMNA,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.093874,38.767012
139,Коломна,Московская область,KOLOMNA G,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.093874,38.767012
140,Колпино,Санкт-Петербург,KOLPINO G,1403.0,5351935.0,3814.6,0.008,3742.2,5281579.0,5225690.0,55889.0,11180.0,44709.0,42104.4,47436.1,58597.8,11161.7,5331.7,0,3764.5,3724.7,70356.0,59.748444,30.604479
141,Комсомольск-на-Амуре,Хабаровский край,KOMS-NA-AMUR,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,50.550877,137.020782
142,Комсомольск-на-Амуре,Хабаровский край,KOMSOMOLSK N,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,50.550877,137.020782
143,Комсомольск-на-Амуре,Хабаровский край,KOMSOMOLSK-31,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,50.550877,137.020782
144,Комсомольск-на-Амуре,Хабаровский край,KOMSOMOLSK-N,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,50.550877,137.020782
145,Комсомольск-на-Амуре,Хабаровский край,KOMSOMOLSK-NA-A,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,50.550877,137.020782
146,Копейск,Челябинская область,KOPEYSK,88529.0,3493036.0,39.5,0.517,1260.7,3502323.0,3500716.0,1607.0,-1068.0,2675.0,29158.3,29263.7,32959.5,3695.8,105.4,0,39.6,39.5,-9287.0,55.113195,61.621633
147,Копейск,Челябинская область,KOPEYSK G,88529.0,3493036.0,39.5,0.517,1260.7,3502323.0,3500716.0,1607.0,-1068.0,2675.0,29158.3,29263.7,32959.5,3695.8,105.4,0,39.6,39.5,-9287.0,55.113195,61.621633
148,Королёв,Московская область,KOROLEV,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.92049,37.832629
149,Королёв,Московская область,KOROLEV G,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.92049,37.832629
150,Кострома,Костромская область,KOSTROMA,60211.0,643324.0,10.7,0.352,160.7,648157.0,651450.0,-3293.0,-2319.0,-974.0,20860.9,22282.4,25459.3,3176.9,1421.5,1,10.8,10.8,-4833.0,57.767916,40.926914
151,Кострома,Костромская область,KOSTROMA G,60211.0,643324.0,10.7,0.352,160.7,648157.0,651450.0,-3293.0,-2319.0,-974.0,20860.9,22282.4,25459.3,3176.9,1421.5,1,10.8,10.8,-4833.0,57.767916,40.926914
152,Котельники,Московская область,KOTELNIKI,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.661668,37.867307
153,Ковров,Владимирская область,KOVROV,29084.0,1378337.0,47.4,0.17,392.1,1389599.0,1397168.0,-7569.0,-7293.0,-276.0,23083.6,24681.3,27938.7,3257.4,1597.7,0,47.8,48.0,-11262.0,56.374603,41.311676
154,Ковров,Владимирская область,KOVROV G,29084.0,1378337.0,47.4,0.17,392.1,1389599.0,1397168.0,-7569.0,-7293.0,-276.0,23083.6,24681.3,27938.7,3257.4,1597.7,0,47.8,48.0,-11262.0,56.374603,41.311676
155,Кожевниково,Томская область,KOZHEVNIKOVO,314391.0,1078280.0,3.4,1.836,487.0,1078891.0,1076762.0,2129.0,1933.0,196.0,31746.3,34091.3,37857.8,3766.5,2345.0,0,3.4,3.4,-611.0,56.260132,83.976387
156,Краснодар,Краснодарский край,KRASNODAR,75485.0,5603420.0,74.2,0.441,2015.9,5570945.0,5513804.0,57141.0,1436.0,55705.0,25233.2,27211.5,30617.1,3405.6,1978.3,1,73.8,73.0,32475.0,45.035257,38.976481
157,Краснодар,Краснодарский край,KRASNODAR G,75485.0,5603420.0,74.2,0.441,2015.9,5570945.0,5513804.0,57141.0,1436.0,55705.0,25233.2,27211.5,30617.1,3405.6,1978.3,1,73.8,73.0,32475.0,45.035257,38.976481
158,Красногорск,Московская область,KRASNOGORSK,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.821744,37.340414
159,Красноярск,Красноярский край,KRASNOJARSK,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,1,1.2,1.2,1196.0,56.009097,92.872515
160,Красноярск,Красноярский край,KRASNOYARSK,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,1,1.2,1.2,1196.0,56.009097,92.872515
161,Курган,Курганская область,KURGAN,71488.0,845537.0,11.8,0.417,193.9,854109.0,861896.0,-7787.0,-2942.0,-4845.0,20931.4,22588.6,25548.4,2959.8,1657.2,1,11.9,12.1,-8572.0,55.45435,65.321877
162,Курган,Курганская область,KURGAN G,71488.0,845537.0,11.8,0.417,193.9,854109.0,861896.0,-7787.0,-2942.0,-4845.0,20931.4,22588.6,25548.4,2959.8,1657.2,1,11.9,12.1,-8572.0,55.45435,65.321877
163,Курск,Курская область,KURSK,29997.0,1115237.0,37.2,0.175,364.6,1122893.0,1120019.0,2874.0,-5612.0,8486.0,22555.8,24477.7,27684.1,3206.4,1921.9,1,37.4,37.3,-7656.0,51.739433,36.179604
164,Курск,Курская область,KURSK G,29997.0,1115237.0,37.2,0.175,364.6,1122893.0,1120019.0,2874.0,-5612.0,8486.0,22555.8,24477.7,27684.1,3206.4,1921.9,1,37.4,37.3,-7656.0,51.739433,36.179604
165,Кузнецк,Пензенская область,KUZNETSK,43352.0,1331655.0,30.7,0.253,338.6,1341526.0,1348703.0,-7177.0,-5857.0,-1320.0,22693.0,23548.9,24571.2,1022.3,855.9,0,30.9,31.1,-9871.0,53.112514,46.600727
166,Кузнецк,Пензенская область,KUZNETSK G,43352.0,1331655.0,30.7,0.253,338.6,1341526.0,1348703.0,-7177.0,-5857.0,-1320.0,22693.0,23548.9,24571.2,1022.3,855.9,0,30.9,31.1,-9871.0,53.112514,46.600727
167,Кызыл,Республика Тыва,KYZYL,168604.0,321722.0,1.9,0.985,52.2,318550.0,315637.0,2913.0,4256.0,-1343.0,27289.7,27698.9,30713.3,3014.4,409.2,1,1.9,1.9,3172.0,51.7191,94.430063
168,Ленинск-Кузнецкий,Кемеровская область,LENINSK-KUZN,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,0,28.3,28.4,-13967.0,54.665443,86.166115
169,Ленинск-Кузнецкий,Кемеровская область,LENINSK-KUZNETS,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,0,28.3,28.4,-13967.0,54.665443,86.166115
170,Ленск,Республика Саха (Якутия),LENSK,3083523.0,964330.0,0.3,18.006,868.6,962835.0,959689.0,3146.0,7299.0,-4153.0,50715.6,53327.7,60824.7,7497.0,2612.1,0,0.3,0.3,1495.0,60.714549,114.917212
171,Ленск,Республика Саха (Якутия),LENSK G,3083523.0,964330.0,0.3,18.006,868.6,962835.0,959689.0,3146.0,7299.0,-4153.0,50715.6,53327.7,60824.7,7497.0,2612.1,0,0.3,0.3,1495.0,60.714549,114.917212
172,Лесосибирск,Красноярский край,LESOSIBIRSK,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,58.223511,92.48597
173,Лесозаводск,Приморский край,LESOZAVODSK,164673.0,1913037.0,11.6,0.962,736.9,1923116.0,1929008.0,-5892.0,-2683.0,-3209.0,33469.3,34856.0,38358.3,3502.3,1386.7,0,11.7,11.7,-10079.0,45.474774,133.418216
174,Льгов,Курская область,LGOV,29997.0,1115237.0,37.2,0.175,364.6,1122893.0,1120019.0,2874.0,-5612.0,8486.0,22555.8,24477.7,27684.1,3206.4,1921.9,0,37.4,37.3,-7656.0,51.690659,35.284
175,Липецк,Липецкая область,LIPECK,24047.0,1150201.0,47.8,0.14,470.2,1156221.0,1156093.0,128.0,-4444.0,4572.0,22976.0,25657.9,28965.8,3307.9,2681.9,1,48.1,48.1,-6020.0,52.604188,39.59369
176,Липецк,Липецкая область,LIPETSK,24047.0,1150201.0,47.8,0.14,470.2,1156221.0,1156093.0,128.0,-4444.0,4572.0,22976.0,25657.9,28965.8,3307.9,2681.9,1,48.1,48.1,-6020.0,52.604188,39.59369
177,Липецк,Липецкая область,LIPETSK G,24047.0,1150201.0,47.8,0.14,470.2,1156221.0,1156093.0,128.0,-4444.0,4572.0,22976.0,25657.9,28965.8,3307.9,2681.9,1,48.1,48.1,-6020.0,52.604188,39.59369
178,Люберцы,Московская область,LYUBERTSY,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.678314,37.89377
179,Люберцы,Московская область,LYUBERTSY G,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.678314,37.89377
180,Магадан,Магаданская область,MAGADAN,462464.0,144091.0,0.3,2.7,146.9,145570.0,146345.0,-775.0,-36.0,-739.0,57117.0,60991.0,73310.7,12319.7,3874.0,1,0.3,0.3,-1479.0,59.560477,150.798862
181,Магадан,Магаданская область,MAGADAN G,462464.0,144091.0,0.3,2.7,146.9,145570.0,146345.0,-775.0,-36.0,-739.0,57117.0,60991.0,73310.7,12319.7,3874.0,1,0.3,0.3,-1479.0,59.560477,150.798862
182,Магнитогорск,Челябинская область,MAGNITOGORSK,88529.0,3493036.0,39.5,0.517,1260.7,3502323.0,3500716.0,1607.0,-1068.0,2675.0,29158.3,29263.7,32959.5,3695.8,105.4,0,39.6,39.5,-9287.0,53.424218,58.983136
183,Махачкала,Республика Дагестан,MAKHACHKALA,50270.0,3063885.0,60.9,0.294,597.1,3041900.0,3015660.0,26240.0,37148.0,-10908.0,17782.6,18780.6,21699.3,2918.7,998.0,1,60.5,60.0,21985.0,42.983024,47.504872
184,Миасс,Челябинская область,MIASS,88529.0,3493036.0,39.5,0.517,1260.7,3502323.0,3500716.0,1607.0,-1068.0,2675.0,29158.3,29263.7,32959.5,3695.8,105.4,0,39.6,39.5,-9287.0,55.065304,60.108337
185,Миасс,Челябинская область,MIASS G,88529.0,3493036.0,39.5,0.517,1260.7,3502323.0,3500716.0,1607.0,-1068.0,2675.0,29158.3,29263.7,32959.5,3695.8,105.4,0,39.6,39.5,-9287.0,55.065304,60.108337
186,Мичуринск,Тамбовская область,MICHURINSK G,34462.0,1033552.0,30.0,0.201,311.4,1040327.0,1050295.0,-9968.0,-6547.0,-3421.0,20467.9,22292.5,24008.4,1715.9,1824.6,0,30.2,30.5,-6775.0,52.894661,40.507172
187,Мирный,Республика Саха (Якутия),MIRNYY G,3083523.0,964330.0,0.3,18.006,868.6,962835.0,959689.0,3146.0,7299.0,-4153.0,50715.6,53327.7,60824.7,7497.0,2612.1,0,0.3,0.3,1495.0,62.541077,113.978584
188,Москва,Москва,MOSCOW,2561.0,12506468.0,4883.4,0.015,14299.8,12380664.0,12330126.0,50538.0,21486.0,29052.0,60161.6,61277.5,70250.8,8973.3,1115.9,1,4834.3,4814.6,125804.0,55.750446,37.617494
189,Москва,Москва,MOSKVA,2561.0,12506468.0,4883.4,0.015,14299.8,12380664.0,12330126.0,50538.0,21486.0,29052.0,60161.6,61277.5,70250.8,8973.3,1115.9,1,4834.3,4814.6,125804.0,55.750446,37.617494
190,Москва,Москва,MOSKVA G,2561.0,12506468.0,4883.4,0.015,14299.8,12380664.0,12330126.0,50538.0,21486.0,29052.0,60161.6,61277.5,70250.8,8973.3,1115.9,1,4834.3,4814.6,125804.0,55.750446,37.617494
191,Мурманск,Мурманская область,MURMANSK,144902.0,753557.0,5.2,0.846,425.8,757621.0,762173.0,-4552.0,-209.0,-4343.0,45063.1,47349.7,52351.0,5001.3,2286.6,1,5.2,5.3,-4064.0,68.970665,33.07497
192,Мурманск,Мурманская область,MURMANSK G,144902.0,753557.0,5.2,0.846,425.8,757621.0,762173.0,-4552.0,-209.0,-4343.0,45063.1,47349.7,52351.0,5001.3,2286.6,1,5.2,5.3,-4064.0,68.970665,33.07497
193,Муром,Владимирская область,MUROM,29084.0,1378337.0,47.4,0.17,392.1,1389599.0,1397168.0,-7569.0,-7293.0,-276.0,23083.6,24681.3,27938.7,3257.4,1597.7,0,47.8,48.0,-11262.0,55.5738,42.0447
194,Муром,Владимирская область,MUROM G,29084.0,1378337.0,47.4,0.17,392.1,1389599.0,1397168.0,-7569.0,-7293.0,-276.0,23083.6,24681.3,27938.7,3257.4,1597.7,0,47.8,48.0,-11262.0,55.5738,42.0447
195,Мытищи,Московская область,MYTISHCHI,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.909493,37.733936
196,Мытищи,Московская область,MYTISHCHI G,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.909493,37.733936
197,Мытищи,Московская область,MYTISHI,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.909493,37.733936
198,Нижний Новгород,Нижегородская область,N. NOVGOROD,76624.0,3234752.0,42.2,0.447,1182.3,3247713.0,3260267.0,-12554.0,-11420.0,-1134.0,24958.7,26727.2,28980.1,2252.9,1768.5,1,42.4,42.5,-12961.0,56.328571,44.003506
199,Нижний Новгород,Нижегородская область,N.NOVGOROD,76624.0,3234752.0,42.2,0.447,1182.3,3247713.0,3260267.0,-12554.0,-11420.0,-1134.0,24958.7,26727.2,28980.1,2252.9,1768.5,1,42.4,42.5,-12961.0,56.328571,44.003506
